"Voornaam","Jaar","Aantal"
"Mirko","2005",19
"Mirko","2006",18
"Mirko","2007",21
"Mirko","2008",26
"Mirko","2009",23
"Mirko","2010",28
"Mirko","2011",19
"Mirko","2012",24
"Mirko","2013",27
"Mirko","2014",18
"Mirko","2015",21
"Mirko","2016",22
"Mirko","2017",16
"Mirko","2018",11
"Mirko","2019",14
"Mirko","1995",5
"Mirko","1996",12
"Mirko","1998",7
"Mirko","1999",7
"Mirko","2000",5
"Mirko","2001",12
"Miro","2003",5
"Miro","2004",10
"Miro","2005",9
"Miro","2006",18
"Miro","2007",22
"Miro","2008",18
"Miro","2009",30
"Miro","2010",26
"Miro","2011",12
"Miro","2012",17
"Miro","2013",22
"Miro","2014",15
"Miro","2015",12
"Miro","2016",14
"Miro","2017",18
"Miro","2018",18
"Miro","2019",20
"Miro","2000",6
"Miro","2001",13
"Miron","2016",6
"Mirza","2007",5
"Mirza","2012",6
"Mirza","2013",12
"Mirza","2014",11
"Mirza","2015",19
"Mirza","2016",13
"Mirza","2017",21
"Mirza","2018",12
"Mirza","2019",22
"Miró","2003",5
"Misha","2014",5
"Mitch","2002",10
"Mitch","2003",5
"Mitch","2005",9
"Mitch","2009",6
"Mitch","2010",5
"Mitch","2011",7
"Mitch","2012",5
"Mitch","2016",5
"Mitch","1995",16
"Mitch","1996",18
"Mitch","1997",20
"Mitch","1998",16
"Mitch","1999",11
"Mitch","2001",8
"Mitchel","1995",5
"Mitchel","1996",9
"Mitchel","1999",5
"Mitchel","2001",5
"Mitchell","1995",8
"Mitchell","1996",9
"Mitchell","1997",12
"Mitchell","1999",5
"Mitchell","2000",5
"Moad","2002",7
"Moad","2004",5
"Moad","2006",5
"Moad","2008",6
"Moad","2009",5
"Moad","2011",5
"Moad","2015",5
"Moad","1998",5
"Moesa","2018",6
"Mohamad","2005",6
"Mohamad","2006",7
"Mohamad","2007",7
"Mohamad","2008",7
"Mohamad","2009",8
"Mohamad","2010",7
"Mohamad","2011",13
"Mohamad","2012",12
"Mohamad","2013",11
"Mohamad","2014",15
"Mohamad","2015",10
"Mohamad","2016",17
"Mohamad","2017",16
"Mohamad","2018",18
"Mohamad","2019",17
"Mohamed","2002",297
"Mohamed","2003",338
"Mohamed","2004",389
"Mohamed","2005",409
"Mohamed","2006",407
"Mohamed","2007",486
"Mohamed","2008",509
"Mohamed","2009",518
"Mohamed","2010",538
"Mohamed","2011",518
"Mohamed","2012",506
"Mohamed","2013",495
"Mohamed","2014",468
"Mohamed","2015",461
"Mohamed","2016",408
"Mohamed","2017",392
"Mohamed","2018",420
"Mohamed","2019",357
"Mohamed","1995",217
"Mohamed","1996",244
"Mohamed","1997",211
"Mohamed","1998",226
"Mohamed","1999",245
"Mohamed","2000",261
"Mohamed","2001",294
"Mohamed-Ali","2006",5
"Mohamed-Ali","2012",5
"Mohamed-Ali","2013",7
"Mohamed-Ali","2014",7
"Mohamed-Ali","2016",7
"Mohamed-Ali","2017",9
"Mohamed-Ali","2019",11
"Mohamed-Ali","2001",7
"Mohamed-Amin","2003",5
"Mohamed-Amin","2005",5
"Mohamed-Amin","2008",5
"Mohamed-Amin","2012",7
"Mohamed-Amin","2013",5
"Mohamed-Amin","2016",6
"Mohamed-Amine","2003",8
"Mohamed-Amine","2004",7
"Mohamed-Amine","2005",9
"Mohamed-Amine","2006",5
"Mohamed-Amine","2007",17
"Mohamed-Amine","2008",19
"Mohamed-Amine","2009",25
"Mohamed-Amine","2010",23
"Mohamed-Amine","2011",17
"Mohamed-Amine","2012",16
"Mohamed-Amine","2013",7
"Mohamed-Amine","2014",18
"Mohamed-Amine","2015",8
"Mohamed-Amine","2016",15
"Mohamed-Amine","2017",14
"Mohamed-Amine","2018",9
"Mohamed-Amine","2019",12
"Mohamed-Reda","2005",5
"Mohamed-Reda","2009",5
"Mohamed-Reda","2012",5
"Mohammad","2002",6
"Mohammad","2003",15
"Mohammad","2004",13
"Mohammad","2005",12
"Mohammad","2006",14
"Mohammad","2007",22
"Mohammad","2008",22
"Mohammad","2009",29
"Mohammad","2010",25
"Mohammad","2011",16
"Mohammad","2012",25
"Mohammad","2013",40
"Mohammad","2014",15
"Mohammad","2015",34
"Mohammad","2016",33
"Mohammad","2017",42
"Mohammad","2018",29
"Mohammad","2019",45
"Mohammad","1995",5
"Mohammad","1997",8
"Mohammad","1999",6
"Mohammad","2001",10
"Mohammed","2002",60
"Mohammed","2003",74
"Mohammed","2004",84
"Mohammed","2005",87
"Mohammed","2006",91
"Mohammed","2007",96
"Mohammed","2008",147
"Mohammed","2009",140
"Mohammed","2010",128
"Mohammed","2011",129
"Mohammed","2012",138
"Mohammed","2013",137
"Mohammed","2014",125
"Mohammed","2015",131
"Mohammed","2016",142
"Mohammed","2017",143
"Mohammed","2018",141
"Mohammed","2019",107
"Mohammed","1995",31
"Mohammed","1996",36
"Mohammed","1997",43
"Mohammed","1998",48
"Mohammed","1999",46
"Mohammed","2000",39
"Mohammed","2001",56
"Moise","2013",5
"Moise","2019",5
"Moishe","2012",7
"Moishe","2018",5
"Mon","2005",7
"Mon","2006",7
"Mon","2011",8
"Mon","2012",11
"Mon","2013",22
"Mon","2014",13
"Mon","2015",18
"Mon","2016",28
"Mon","2017",21
"Mon","2018",24
"Mon","2019",30
"Moncef","2002",5
"Moncef","2004",7
"Moncef","2005",8
"Moncef","2008",7
"Moncef","2010",8
"Moncef","2011",5
"Moncef","2013",8
"Moncef","2015",5
"Moncef","2018",5
"Moncef","1998",7
"Moos","2019",6
"Morad","1995",6
"Morad","1999",7
"Morad","2000",5
"Mordechai","2016",6
"Mordechai","2000",7
"Moreno","2002",9
"Moreno","2003",7
"Moreno","2006",7
"Moreno","2008",6
"Moreno","2009",14
"Moreno","2010",13
"Moreno","2012",7
"Moreno","2013",6
"Moreno","2014",11
"Moreno","2015",13
"Moreno","2016",9
"Moreno","2017",6
"Moreno","1999",7
"Moreno","2001",6
"Morgan","2002",16
"Morgan","2003",9
"Morgan","2004",11
"Morgan","2005",17
"Morgan","2006",9
"Morgan","2007",20
"Morgan","2008",14
"Morgan","2009",12
"Morgan","2010",18
"Morgan","2011",11
"Morgan","2012",12
"Morgan","2013",8
"Morgan","2014",10
"Morgan","2015",8
"Morgan","2016",7
"Morgan","2017",7
"Morgan","1995",17
"Morgan","1996",24
"Morgan","1997",14
"Morgan","1998",15
"Morgan","1999",15
"Morgan","2000",15
"Morgan","2001",16
"Mories","2012",9
"Mories","2014",7
"Mories","2016",8
"Mories","2017",13
"Mories","2018",6
"Moris","2011",5
"Moris","2016",9
"Moris","2017",6
"Moris","2018",6
"Moris","2019",6
"Moritz","2008",5
"Moritz","2016",5
"Moritz","2018",5
"Moritz","2001",5
"Morris","2007",5
"Morris","2008",8
"Morris","2009",16
"Morris","2010",16
"Morris","2011",12
"Morris","2012",16
"Morris","2013",26
"Morris","2014",16
"Morris","2015",33
"Morris","2016",45
"Morris","2017",42
"Morris","2018",56
"Morris","2019",63
"Mory","2012",6
"Moses","2010",5
"Moses","2012",5
"Moses","2015",5
"Moses","2001",5
"Moshe","2002",5
"Moshe","2003",6
"Moshe","2004",5
"Moshe","2005",6
"Moshe","2006",8
"Moshe","2007",10
"Moshe","2008",11
"Moshe","2009",7
"Moshe","2012",9
"Moshe","2013",7
"Moshe","2015",10
"Moshe","2016",7
"Moshe","2017",7
"Moshe","2019",6
"Moshe","1996",5
"Moshe","1997",8
"Mostafa","2010",5
"Mostafa","2016",8
"Mostafa","2018",7
"Mostafa","2019",5
"Mouad","2003",5
"Mouad","2004",9
"Mouad","2005",8
"Mouad","2006",10
"Mouad","2007",11
"Mouad","2008",15
"Mouad","2009",11
"Mouad","2010",11
"Mouad","2011",12
"Mouad","2012",10
"Mouad","2013",15
"Mouad","2014",11
"Mouad","2015",16
"Mouad","2016",17
"Mouad","2017",14
"Mouad","2018",7
"Mouad","2019",5
"Mouad","1997",5
"Mouad","1999",5
"Mouad","2000",5
"Mouad","2001",6
"Mouhamadou","2010",5
"Mouhamadou","2012",6
"Mouhamadou","2013",6
"Mouhamadou","2019",6
"Mouhamed","2008",8
"Mouhamed","2009",5
"Mouhamed","2010",8
"Mouhamed","2012",11
"Mouhamed","2013",12
"Mouhamed","2014",12
"Mouhamed","2015",8
"Mouhamed","2016",8
"Mouhamed","2017",10
"Mouhamed","2018",14
"Mouhamed","2019",12
"Mouhammad","2016",5
"Mouhammad","2019",5
"Mouhsine","1998",5
"Mouhsine","1999",5
"Moulay","2002",6
"Moulay","2013",7
"Mounir","2002",7
"Mounir","2003",14
"Mounir","2004",22
"Mounir","2005",13
"Mounir","2006",10
"Mounir","2007",9
"Mounir","2008",12
"Mounir","2009",13
"Mounir","2010",6
"Mounir","2011",7
"Mounir","2012",7
"Mounir","2013",10
"Mounir","2014",10
"Mounir","2015",5
"Mounir","2017",8
"Mounir","2018",9
"Mounir","1995",17
"Mounir","1996",15
"Mounir","1997",14
"Mounir","1998",18
"Mounir","1999",12
"Mounir","2000",12
"Mounir","2001",17
"Mourad","2002",9
"Mourad","2003",6
"Mourad","2004",7
"Mourad","2005",7
"Mourad","2006",7
"Mourad","2014",5
"Mourad","2018",7
"Mourad","1995",26
"Mourad","1996",10
"Mourad","1997",16
"Mourad","1998",17
"Mourad","1999",17
"Mourad","2000",12
"Mourad","2001",11
"Mousa","2015",6
"Mousa","2017",6
"Mousa","2019",10
"Moussa","2002",13
"Moussa","2003",15
"Moussa","2004",8
"Moussa","2005",12
"Moussa","2006",16
"Moussa","2007",18
"Moussa","2008",21
"Moussa","2009",19
"Moussa","2010",34
"Moussa","2011",31
"Moussa","2012",37
"Moussa","2013",20
"Moussa","2014",38
"Moussa","2015",48
"Moussa","2016",39
"Moussa","2017",44
"Moussa","2018",58
"Moussa","2019",57
"Moussa","1995",10
"Moussa","1996",10
"Moussa","1998",8
"Moussa","1999",10
"Moussa","2000",12
"Moussa","2001",10
"Moustafa","2012",5
"Moustafa","2016",6
"Moustafa","2018",10
"Moustapha","2005",7
"Moustapha","2006",5
"Moustapha","2009",10
"Moustapha","2013",7
"Moustapha","2016",5
"Moustapha","2017",5
"Moustapha","2018",8
"Moustapha","2019",9
"Moustapha","1999",5
"Moïse","2003",5
"Moïse","2004",7
"Moïse","2006",6
"Moïse","2007",8
"Moïse","2008",7
"Moïse","2009",11
"Moïse","2010",6
"Moïse","2011",7
"Moïse","2012",7
"Moïse","2013",5
"Moïse","2014",8
"Moïse","2015",12
"Moïse","2018",6
"Moïse","1998",9
"Muaz","2014",5
"Muaz","2019",5
"Muhamed","2005",5
"Muhamed","2006",6
"Muhamed","2007",5
"Muhamed","2008",9
"Muhamed","2010",9
"Muhamed","2011",5
"Muhamed","2012",8
"Muhamed","2013",7
"Muhamed","2014",6
"Muhamed","2015",5
"Muhamed","2016",6
"Muhamed","2017",6
"Muhamet","2009",6
"Muhammad","2004",6
"Muhammad","2005",5
"Muhammad","2006",11
"Muhammad","2007",12
"Muhammad","2008",10
"Muhammad","2009",23
"Muhammad","2010",18
"Muhammad","2011",29
"Muhammad","2012",36
"Muhammad","2013",34
"Muhammad","2014",40
"Muhammad","2015",49
"Muhammad","2016",58
"Muhammad","2017",53
"Muhammad","2018",52
"Muhammad","2019",67
"Muhammad","2001",5
"Muhammed","2002",29
"Muhammed","2003",34
"Muhammed","2004",38
"Muhammed","2005",49
"Muhammed","2006",68
"Muhammed","2007",57
"Muhammed","2008",66
"Muhammed","2009",73
"Muhammed","2010",64
"Muhammed","2011",80
"Muhammed","2012",74
"Muhammed","2013",91
"Muhammed","2014",97
"Muhammed","2015",99
"Muhammed","2016",75
"Muhammed","2017",72
"Muhammed","2018",58
"Muhammed","2019",47
"Muhammed","1995",25
"Muhammed","1996",21
"Muhammed","1997",27
"Muhammed","1998",17
"Muhammed","1999",25
"Muhammed","2000",30
"Muhammed","2001",34
"Muhammet","2002",6
"Muhammet","2003",6
"Muhammet","2005",9
"Muhammet","2007",7
"Muhammet","2008",11
"Muhammet","2009",6
"Muhammet","2010",9
"Muhammet","2011",7
"Muhammet","2013",9
"Muhammet","2014",7
"Muhammet","2015",12
"Muhammet","1995",17
"Muhammet","1996",10
"Muhammet","1997",15
"Muhammet","1998",16
"Muhammet","1999",19
"Muhammet","2000",10
"Muhammet","2001",7
"Muharrem","1995",5
"Muharrem","1996",5
"Muharrem","2001",6
"Murat","2002",10
"Murat","2003",9
"Murat","2004",20
"Murat","2005",9
"Murat","2006",8
"Murat","2008",7
"Murat","2009",9
"Murat","2010",8
"Murat","2011",13
"Murat","2012",7
"Murat","2014",10
"Murat","2015",11
"Murat","2017",5
"Murat","2018",9
"Murat","1995",14
"Murat","1996",18
"Murat","1997",14
"Murat","1998",11
"Murat","1999",14
"Murat","2000",16
"Murat","2001",17
"Musa","2005",6
"Musa","2006",8
"Musa","2007",6
"Musa","2008",13
"Musa","2009",10
"Musa","2010",9
"Musa","2011",10
"Musa","2012",15
"Musa","2013",5
"Musa","2014",16
"Musa","2015",13
"Musa","2016",14
"Musa","2017",12
"Musa","2018",20
"Musa","2019",17
"Musa","1995",5
"Musa","1996",8
"Musa","1998",6
"Musa","1999",6
"Musab","2009",5
"Musab","2010",6
"Musab","2011",5
"Musab","2012",7
"Musab","2013",5
"Musab","2014",14
"Musab","2015",10
"Musab","2016",10
"Musab","2017",5
"Musab","2018",8
"Musab","2019",8
"Mustafa","2002",38
"Mustafa","2003",28
"Mustafa","2004",45
"Mustafa","2005",36
"Mustafa","2006",26
"Mustafa","2007",42
"Mustafa","2008",36
"Mustafa","2009",32
"Mustafa","2010",45
"Mustafa","2011",33
"Mustafa","2012",42
"Mustafa","2013",41
"Mustafa","2014",42
"Mustafa","2015",37
"Mustafa","2016",48
"Mustafa","2017",25
"Mustafa","2018",39
"Mustafa","2019",37
"Mustafa","1995",28
"Mustafa","1996",20
"Mustafa","1997",32
"Mustafa","1998",38
"Mustafa","1999",31
"Mustafa","2000",26
"Mustafa","2001",23
"Mustapha","2002",7
"Mustapha","2003",6
"Mustapha","2004",5
"Mustapha","2005",7
"Mustapha","2008",8
"Mustapha","2009",5
"Mustapha","2010",8
"Mustapha","2012",6
"Mustapha","2013",7
"Mustapha","2014",5
"Mustapha","2015",6
"Mustapha","2016",7
"Mustapha","2017",5
"Mustapha","2019",5
"Mustapha","1995",8
"Mylan","2002",10
"Mylan","2003",15
"Mylan","2004",12
"Mylan","2005",20
"Mylan","2006",26
"Mylan","2007",19
"Mylan","2008",17
"Mylan","2009",19
"Mylan","2010",19
"Mylan","2011",16
"Mylan","2012",15
"Mylan","2013",24
"Mylan","2014",22
"Mylan","2015",31
"Mylan","2016",19
"Mylan","2017",16
"Mylan","2018",25
"Mylan","2019",27
"Mylan","1997",6
"Mylan","2000",7
"Mylan","2001",6
"Mylann","2017",6
"Mylo","2006",10
"Mylo","2007",12
"Mylo","2008",8
"Mylo","2009",16
"Mylo","2010",15
"Mylo","2011",24
"Mylo","2012",12
"Mylo","2013",20
"Mylo","2014",9
"Mylo","2015",19
"Mylo","2016",17
"Mylo","2017",15
"Mylo","2018",25
"Mylo","2019",17
"Myrddin","2005",5
"Myron","2005",5
"Myron","2006",6
"Myron","2008",5
"Myron","2012",5
"Myron","1998",7
"Médard","2015",9
"Médard","2016",6
"Médard","2017",17
"Médard","2018",13
"Médard","2019",23
"Médéric","2002",5
"Médéric","1995",5
"Médéric","1996",7
"Médéric","1997",8
"Médéric","1998",6
"Médéric","1999",5
"Médéric","2000",7
"Médéric","2001",5
"Nabil","2002",26
"Nabil","2003",32
"Nabil","2004",33
"Nabil","2005",31
"Nabil","2006",28
"Nabil","2007",28
"Nabil","2008",20
"Nabil","2009",24
"Nabil","2010",22
"Nabil","2011",26
"Nabil","2012",16
"Nabil","2013",18
"Nabil","2014",17
"Nabil","2015",16
"Nabil","2016",10
"Nabil","2017",16
"Nabil","2018",9
"Nabil","2019",14
"Nabil","1995",23
"Nabil","1996",33
"Nabil","1997",38
"Nabil","1998",35
"Nabil","1999",38
"Nabil","2000",46
"Nabil","2001",41
"Nacer","2014",5
"Nader","2008",6
"Nader","2001",5
"Nadim","2018",5
"Nadir","2002",11
"Nadir","2003",18
"Nadir","2004",21
"Nadir","2005",12
"Nadir","2006",15
"Nadir","2007",16
"Nadir","2008",24
"Nadir","2009",21
"Nadir","2010",19
"Nadir","2011",21
"Nadir","2012",21
"Nadir","2013",22
"Nadir","2014",15
"Nadir","2015",16
"Nadir","2016",27
"Nadir","2017",16
"Nadir","2018",21
"Nadir","2019",11
"Nadir","1995",9
"Nadir","1996",8
"Nadir","1997",8
"Nadir","1998",10
"Nadir","1999",12
"Nadir","2000",15
"Nadir","2001",18
"Nael","2007",9
"Nael","2008",12
"Nael","2009",10
"Nael","2010",14
"Nael","2011",24
"Nael","2012",17
"Nael","2013",22
"Nael","2014",22
"Nael","2015",15
"Nael","2016",24
"Nael","2017",26
"Nael","2018",38
"Nael","2019",28
"Naftali","2007",7
"Nahel","2008",8
"Nahel","2009",12
"Nahel","2010",6
"Nahel","2011",14
"Nahel","2012",8
"Nahel","2013",17
"Nahel","2014",17
"Nahel","2015",7
"Nahel","2016",12
"Nahel","2017",10
"Nahel","2018",14
"Nahel","2019",18
"Nahil","2008",7
"Nahil","2009",6
"Nahil","2010",10
"Nahil","2011",12
"Nahil","2012",11
"Nahil","2013",17
"Nahil","2014",11
"Nahil","2015",13
"Nahil","2016",22
"Nahil","2017",18
"Nahil","2018",37
"Nahil","2019",32
"Nahël","2019",5
"Nail","2008",5
"Naim","2011",7
"Naim","2012",9
"Naim","2014",6
"Naim","2015",10
"Naim","2016",10
"Naim","2017",5
"Naim","2018",9
"Naim","2019",7
"Naim","1998",5
"Najim","1997",5
"Najim","1998",5
"Nand","2003",6
"Nand","2004",15
"Nand","2005",18
"Nand","2006",57
"Nand","2007",57
"Nand","2008",57
"Nand","2009",85
"Nand","2010",89
"Nand","2011",86
"Nand","2012",77
"Nand","2013",131
"Nand","2014",142
"Nand","2015",79
"Nand","2016",93
"Nand","2017",79
"Nand","2018",66
"Nand","2019",53
"Nand","1995",5
"Nand","1997",5
"Nand","2001",5
"Nando","2002",7
"Nando","2003",8
"Nando","2004",8
"Nando","2005",6
"Nando","2006",12
"Nando","2007",10
"Nando","2008",6
"Nando","2009",10
"Nando","2010",7
"Nando","2014",8
"Nando","2015",7
"Nando","2016",5
"Nando","1995",10
"Nando","1996",13
"Nando","1997",11
"Nando","1998",11
"Nando","1999",7
"Nando","2000",9
"Nando","2001",9
"Nao","2010",5
"Nao","2012",10
"Nao","2013",5
"Nao","2014",8
"Nao","2015",5
"Nao","2016",9
"Nao","2017",5
"Nao","2018",13
"Nao","2019",5
"Naoufal","2002",6
"Naoufal","2003",10
"Naoufal","2004",6
"Naoufal","2005",8
"Naoufal","2006",15
"Naoufal","2007",12
"Naoufal","2008",7
"Naoufal","2009",5
"Naoufal","2010",7
"Naoufal","2012",6
"Naoufal","2015",5
"Naoufal","2017",5
"Naoufal","2018",8
"Naoufal","1997",5
"Naoufal","1999",9
"Naoufal","2000",9
"Naoufal","2001",8
"Naoufel","2003",7
"Naoufel","2004",5
"Naoufel","2006",7
"Naoufel","2007",6
"Naoufel","2008",8
"Naoufel","2009",6
"Naoufel","2010",6
"Naoufel","2011",10
"Naoufel","2012",9
"Naoufel","2013",5
"Naoufel","2014",7
"Naoufel","2015",9
"Naoufel","2016",9
"Naoufel","2017",12
"Naoufel","2018",6
"Naoufel","2019",6
"Narek","2010",5
"Narek","2011",5
"Narek","2012",6
"Narek","2013",5
"Narek","2015",5
"Narek","2016",6
"Naser","2019",5
"Nash","2000",5
"Nasim","2003",5
"Nasim","2007",5
"Nasim","2008",6
"Nasim","2009",5
"Nasim","2010",5
"Nasim","2011",7
"Nasim","2013",6
"Nasim","2014",5
"Nasim","2015",8
"Nasim","2016",5
"Nasim","2018",6
"Nasir","2009",5
"Nasr","2006",6
"Nasr","2007",5
"Nasr","2008",7
"Nasr","2011",6
"Nasreddine","2008",5
"Nasreddine","2001",5
"Nasser","2003",7
"Nasser","2005",7
"Nasser","2006",6
"Nasser","2014",6
"Nasser","2015",6
"Nasser","2016",7
"Nasser","2017",6
"Nasser","2018",5
"Nasser","2019",6
"Nasser","1999",5
"Nasser","2000",5
"Nassim","2002",47
"Nassim","2003",57
"Nassim","2004",54
"Nassim","2005",64
"Nassim","2006",75
"Nassim","2007",56
"Nassim","2008",70
"Nassim","2009",84
"Nassim","2010",91
"Nassim","2011",83
"Nassim","2012",57
"Nassim","2013",87
"Nassim","2014",94
"Nassim","2015",85
"Nassim","2016",96
"Nassim","2017",98
"Nassim","2018",88
"Nassim","2019",73
"Nassim","1995",15
"Nassim","1996",17
"Nassim","1997",23
"Nassim","1998",25
"Nassim","1999",28
"Nassim","2000",36
"Nassim","2001",44
"Nastja","2004",5
"Natan","2002",25
"Natan","2003",40
"Natan","2004",40
"Natan","2005",37
"Natan","2006",28
"Natan","2007",34
"Natan","2008",37
"Natan","2009",29
"Natan","2010",18
"Natan","2011",30
"Natan","2012",25
"Natan","2013",20
"Natan","2014",37
"Natan","2015",26
"Natan","2016",24
"Natan","2017",22
"Natan","2018",19
"Natan","2019",23
"Natan","1995",17
"Natan","1996",8
"Natan","1997",13
"Natan","1998",14
"Natan","1999",14
"Natan","2000",12
"Natan","2001",22
"Natanael","2012",5
"Natanael","2015",5
"Natanael","2016",6
"Natanael","2017",7
"Nataniel","2014",7
"Nate","2013",5
"Nate","2015",6
"Nate","2018",7
"Nateo","2019",5
"Nathan","2002",467
"Nathan","2003",524
"Nathan","2004",510
"Nathan","2005",603
"Nathan","2006",591
"Nathan","2007",693
"Nathan","2008",706
"Nathan","2009",684
"Nathan","2010",637
"Nathan","2011",575
"Nathan","2012",575
"Nathan","2013",509
"Nathan","2014",455
"Nathan","2015",450
"Nathan","2016",390
"Nathan","2017",358
"Nathan","2018",343
"Nathan","2019",274
"Nathan","1995",272
"Nathan","1996",331
"Nathan","1997",387
"Nathan","1998",377
"Nathan","1999",380
"Nathan","2000",436
"Nathan","2001",435
"Nathanael","2008",5
"Nathanael","2009",7
"Nathanael","2010",5
"Nathanael","2012",15
"Nathanael","2013",5
"Nathanael","2014",8
"Nathanael","2015",10
"Nathanael","2016",6
"Nathanael","2017",8
"Nathanael","2018",11
"Nathanaël","2002",17
"Nathanaël","2003",21
"Nathanaël","2004",20
"Nathanaël","2005",23
"Nathanaël","2006",28
"Nathanaël","2007",23
"Nathanaël","2008",31
"Nathanaël","2009",22
"Nathanaël","2010",25
"Nathanaël","2011",28
"Nathanaël","2012",36
"Nathanaël","2013",30
"Nathanaël","2014",39
"Nathanaël","2015",37
"Nathanaël","2016",46
"Nathanaël","2017",42
"Nathanaël","2018",39
"Nathanaël","2019",44
"Nathanaël","1995",23
"Nathanaël","1996",21
"Nathanaël","1997",21
"Nathanaël","1998",22
"Nathanaël","1999",17
"Nathanaël","2000",27
"Nathanaël","2001",30
"Nathaniel","2003",6
"Nathaniel","2004",7
"Nathaniel","2005",6
"Nathaniel","2006",5
"Nathaniel","2008",9
"Nathaniel","2010",8
"Nathaniel","2011",9
"Nathaniel","2012",6
"Nathaniel","2013",13
"Nathaniel","2014",15
"Nathaniel","2015",11
"Nathaniel","2016",10
"Nathaniel","2017",14
"Nathaniel","2018",10
"Nathaniel","2019",13
"Nathaniel","1998",6
"Nathaniel","1999",5
"Nathaniel","2001",5
"Nathaël","2011",11
"Nathaël","2012",9
"Nathaël","2013",7
"Nathaël","2015",5
"Nathaël","2017",13
"Nathaël","2018",6
"Nathaël","2019",7
"Natheo","2016",5
"Nathéo","2009",7
"Nathéo","2010",8
"Nathéo","2011",14
"Nathéo","2012",9
"Nathéo","2013",15
"Nathéo","2014",19
"Nathéo","2015",18
"Nathéo","2016",17
"Nathéo","2017",8
"Nathéo","2018",8
"Nathéo","2019",20
"Nattéo","2015",5
"Nattéo","2018",5
"Natéo","2011",6
"Natéo","2012",5
"Natéo","2013",5
"Natéo","2014",10
"Natéo","2015",10
"Natéo","2016",5
"Natéo","2017",5
"Natéo","2018",9
"Natéo","2019",12
"Naud","2007",5
"Naud","2009",9
"Naud","2010",7
"Naud","2011",7
"Naud","2013",9
"Naud","2014",17
"Naud","2015",17
"Naud","2016",12
"Naud","2017",13
"Naud","2018",15
"Naud","2019",18
"Naut","2010",5
"Naut","2015",5
"Naut","2016",8
"Naut","2018",9
"Navaro","2009",13
"Navaro","2010",7
"Navaro","2018",5
"Nawfal","2002",8
"Nawfal","2003",8
"Nawfal","2004",17
"Nawfal","2005",12
"Nawfal","2006",10
"Nawfal","2008",5
"Nawfal","2009",11
"Nawfal","2010",13
"Nawfal","2011",14
"Nawfal","2012",8
"Nawfal","2013",6
"Nawfal","2014",5
"Nawfal","2015",5
"Nawfal","2016",5
